Date,Close,Adj Close,Volume,High,Low,SMA,MACD,upper_band,middle_band,lower_band,supertrend_signal,RSI,aroon_up,aroon_down,kicking,upper_band_supertrend,lower_band_supertrend
2017-12-12,42.924999,40.643951,77636800,43.0975,42.865002,42.87464321428571,-0.12157879872146027,43.776121700811224,42.82212515,41.86812859918877,0,55.00980528716829,8.0,84.0,0.0,0.0,0.0
2017-12-13,43.067501,40.778893,95273600,43.384998,43.0,42.82660742857143,-0.08945097278961661,43.793738563215086,42.833750249999994,41.8737619367849,0,56.416571860510956,4.0,80.0,0.0,0.0,0.0
2017-12-14,43.055,40.767063,81906000,43.282501,42.912498,42.77750028571429,-0.06838181415710343,43.80124737927624,42.873000250000004,41.94475312072377,0,56.25040733253809,4.0,76.0,0.0,0.0,0.0
2017-12-15,43.4925,41.181305,160677200,43.5425,43.115002,42.7753575,-0.026474625534169405,43.87392952974186,42.90887515,41.94382077025814,-1,60.621670010940804,40.0,72.0,0.0,0.0,0.0
2017-12-18,44.105,41.761261,117684400,44.299999,43.715,42.835178785714284,0.0375250247060146,44.066749237729034,42.98725025,41.90775126227097,1,65.77707446525798,100.0,68.0,0.0,0.0,0.0
2017-12-19,43.634998,41.316227,109745600,43.8475,43.522499,42.925535857142854,0.04284855862600878,44.134101225695126,43.0442502,41.954399174304875,0,59.355457444002944,96.0,64.0,0.0,0.0,0.0
2017-12-20,43.587502,41.271255,93902400,43.855,43.3125,42.970178714285716,0.0379816564734341,44.17036251595225,43.0593753,41.94838808404775,0,58.73146021743194,92.0,60.0,0.0,0.0,0.0
2017-12-21,43.752499,41.42749,83799600,44.005001,43.525002,43.04089285714286,0.040456956424748114,44.172530861490245,43.06000015,41.947469438509756,0,60.29313742244501,88.0,56.00000000000001,0.0,0.0,0.0
2017-12-22,43.752499,41.42749,65397600,43.855,43.625,43.13392842857143,0.036782514434781866,44.17426547323139,43.0605001,41.94673472676861,1,60.293137422445014,84.0,52.0,0.0,0.0,0.0
2017-12-26,42.642502,40.376484,132742000,42.8675,42.419998,43.15053571428571,-0.0414750965181907,44.12329076541366,43.01650025,41.90970973458634,-1,46.54948475788609,80.0,48.0,0.0,0.0,0.0
2017-12-27,42.650002,40.383583,85992800,42.695,42.427502,43.178928785714284,-0.09096702158258818,44.09712693702508,42.98562525,41.874123562974916,0,46.637994397685105,76.0,44.0,0.0,0.0,0.0
2017-12-28,42.77,40.497208,65920800,42.962502,42.619999,43.21035721428571,-0.11244803173549589,44.0860584103818,43.0056253,41.925192189618194,0,48.118296422295785,72.0,40.0,0.0,0.0,0.0
2017-12-29,42.307499,40.059277,103999600,42.647499,42.305,43.20785721428571,-0.15216370658146677,44.09543898295515,42.97287515,41.85031131704485,0,43.14984774153791,68.0,36.0,0.0,0.0,0.0
2018-01-02,43.064999,40.776516,102223600,43.075001,42.314999,43.200535714285714,-0.12302212914836291,44.10696404084557,42.98800005,41.869036059154425,0,51.9084360016252,64.0,32.0,0.0,0.0,0.0
2018-01-03,43.057499,40.769424,118071600,43.637501,42.990002,43.21,-0.10078993011996651,44.10991849006565,43.01837495,41.92683140993435,-1,51.82330438328365,60.0,28.000000000000004,0.0,0.0,0.0
2018-01-04,43.2575,40.958794,89738400,43.3675,43.02,43.22357135714286,-0.0705818945305004,44.11985187111481,43.06074995,42.00164802888519,1,53.99029952977516,56.00000000000001,24.0,0.0,0.0,0.0
2018-01-05,43.75,41.425125,94640000,43.842499,43.262501,43.27321421428571,-0.018130840980309648,44.16694987292264,43.135625,42.10430012707735,0,58.89360622835651,52.0,20.0,0.0,0.0,0.0
2018-01-08,43.587502,41.271255,82271200,43.9025,43.482498,43.28000007142857,0.0037530160992808037,44.17770927896386,43.198499999999996,42.21929072103613,0,56.744824135903265,48.0,16.0,0.0,0.0,0.0
2018-01-09,43.5825,41.266525,86336000,43.764999,43.352501,43.24267864285714,0.015373231564409978,44.16957564906135,43.260500050000005,42.35142445093866,0,56.676274386327734,44.0,12.0,0.0,0.0,0.0
2018-01-10,43.572498,41.25705,95839600,43.575001,43.25,43.23821435714286,0.01959711738569414,44.19863717254401,43.28074995,42.36286272745599,0,56.5292191643704,40.0,8.0,0.0,0.0,0.0
2018-01-11,43.82,41.491402,74670800,43.872501,43.622501,43.25482135714286,0.0353523419116307,44.25681791618618,43.3255,42.39418208381382,0,59.34058176434212,36.0,4.0,0.0,0.0,0.0
2018-01-12,44.272499,41.919857,101672400,44.34,43.912498,43.29196421428571,0.0705111257259301,44.395146543351544,43.3857499,42.37635325664846,0,63.93310884136975,100.0,64.0,0.0,0.0,0.0
2018-01-16,44.047501,41.70681,118263600,44.8475,44.035,43.31303578571429,0.07259161814615228,44.47206912171102,43.435374949999996,42.39868077828897,0,60.28675990554742,96.0,60.0,0.0,0.0,0.0
2018-01-17,44.775002,42.395645,137547200,44.8125,43.767502,43.46535721428571,0.11445102549016906,44.68969086000084,43.49950005,42.309309239999166,0,66.8668867811282,100.0,56.00000000000001,0.0,0.0,0.0
2018-01-18,44.814999,42.433517,124773600,45.025002,44.5625,43.619999857142865,0.13491299057695877,44.832803774848365,43.535000000000004,42.23719622515164,0,67.18877119522136,100.0,52.0,0.0,0.0,0.0
2018-01-19,44.615002,42.244152,129700400,44.895,44.352501,43.751785714285724,0.12526745296675135,44.96456946795092,43.584000200000006,42.20343093204909,0,63.84859193961553,96.0,48.0,0.0,0.0,0.0
2018-01-22,44.25,41.898552,108434400,44.445,44.150002,43.89053578571429,0.08644100748278882,45.02790189375933,43.617125099999996,42.20634830624066,0,58.16537713940074,92.0,44.0,0.0,0.0,0.0
2018-01-23,44.259998,41.908028,130756400,44.860001,44.205002,43.97589285714286,0.05509448809196904,45.080104830184915,43.64250005,42.20489526981509,1,58.274934697368714,88.0,40.0,0.0,0.0,0.0
2018-01-24,43.555,41.240482,204420400,44.325001,43.299999,44.01142864285714,-0.015675468031587092,45.06978505748917,43.6326251,42.19546514251083,-1,48.60828056703587,84.0,36.0,0.0,0.0,0.0
2018-01-25,42.7775,40.504295,166116000,43.737499,42.6325,43.97714292857143,-0.11203657319817811,45.0590318372355,43.639375,42.2197181627645,0,40.60803134579127,80.0,32.0,0.0,0.0,0.0
2018-01-26,42.877499,40.598988,156572000,43.0,42.514999,43.91482142857143,-0.16313101624466214,45.04187429012346,43.65074985,42.259625409876534,0,41.9317984229565,76.0,28.000000000000004,0.0,0.0,0.0
2018-01-29,41.990002,39.758663,202561600,42.540001,41.767502,43.800714285714285,-0.24582261646642659,45.13674695449204,43.611749950000004,42.08675294550797,0,34.56783035343149,72.0,100.0,0.0,0.0,0.0
2018-01-30,41.7425,39.5243,184192800,41.842499,41.174999,43.669285714285714,-0.30258060711927315,45.22088468052242,43.5835,41.946115319477585,0,32.83596284187918,68.0,100.0,0.0,0.0,0.0
2018-01-31,41.857498,39.63319,129915600,42.110001,41.625,43.54678571428571,-0.31628502051038243,45.31435244218519,43.523124949999996,41.7318974578148,0,34.478527411992474,64.0,96.0,0.0,0.0,0.0
2018-02-01,41.945,39.716042,188923200,42.154999,41.689999,43.41285714285714,-0.30331973070951007,45.37822068995178,43.467499999999994,41.556779310048206,0,35.76578207631995,60.0,92.0,0.0,0.0,0.0
2018-02-02,40.125,37.992756,346375200,41.700001,40.025002,43.116607214285715,-0.3953590438873556,45.714698879261896,43.310874999999996,40.907051120738096,0,24.83619110544842,56.00000000000001,100.0,0.0,0.0,0.0
2018-02-05,39.122501,37.043541,290954000,40.970001,39.0,42.7648215,-0.4953162478279882,46.0851881529491,43.07950005,40.0738119470509,0,21.024935331508402,52.0,100.0,0.0,0.0,0.0
2018-02-06,40.7575,38.591644,272975200,40.93,38.5,42.47785707142857,-0.42554842389694303,46.09723965429737,42.937999950000005,39.77876024570264,0,37.79171196843084,48.0,96.0,0.0,0.0,0.0
2018-02-07,39.884998,37.765507,206434400,40.849998,39.767502,42.12571414285714,-0.4121105301352498,46.16269497206224,42.75312485,39.34355472793776,0,33.68217122092149,44.0,92.0,0.0,0.0,0.0
2018-02-08,38.787498,36.726334,217562000,40.25,38.7575,41.70946385714285,-0.4481031453717592,46.3095527813002,42.51387484999999,38.71819691869979,0,29.357626027070467,40.0,100.0,0.0,0.0,0.0
2018-02-09,39.102501,37.175552,282690400,39.4725,37.560001,41.341785357142854,-0.42202709434887886,46.299308731389296,42.277999900000005,38.256691068610714,0,32.05411330595096,36.0,96.0,0.0,0.0,0.0
2018-02-12,40.677502,38.672935,243278000,40.9725,39.377499,41.085892785714286,-0.277042541577488,46.067934931285926,42.098250050000004,38.12856516871408,0,43.63835428498661,32.0,92.0,0.0,0.0,0.0
2018-02-13,41.084999,39.060349,130196800,41.1875,40.412498,40.90946414285714,-0.13900471516810264,45.83806187857277,41.950124949999996,38.06218802142722,0,46.19435246582052,28.000000000000004,88.0,0.0,0.0,0.0
2018-02-14,41.842499,39.780506,162579600,41.884998,40.720001,40.84267835714286,0.010096060433769982,45.469067753484026,41.8034998,38.13793184651597,0,50.672599138174455,24.0,84.0,0.0,0.0,0.0
2018-02-15,43.247501,41.116287,204588800,43.272499,42.25,40.86910707142857,0.19961382322346366,45.191393834836006,41.7251249,38.25885596516399,0,57.70423014322671,20.0,80.0,0.0,0.0,0.0
2018-02-16,43.107498,40.983181,160704400,43.705002,42.942501,40.948928214285715,0.30547576631917495,44.92147826337576,41.6497497,38.37802113662424,0,56.83481465853203,16.0,76.0,0.0,0.0,0.0
2018-02-20,42.962502,40.845333,135722000,43.564999,42.855,41.03607121428571,0.3523395216693176,44.69665021003842,41.5853748,38.47409938996157,0,55.89552376326982,12.0,72.0,0.0,0.0,0.0
2018-02-21,42.767502,40.659935,149886400,43.529999,42.752499,41.101071499999996,0.35577348892885785,44.42734430243732,41.510749999999994,38.59415569756267,0,54.58889198278153,8.0,68.0,0.0,0.0,0.0
2018-02-22,43.125,40.999813,123967600,43.487499,42.927502,41.18535721428571,0.3662547440270063,44.351074999018955,41.48925,38.62742500098104,0,56.59228784354657,4.0,64.0,0.0,0.0,0.0
2018-02-23,43.875,41.712852,135249600,43.912498,43.384998,41.45321435714285,0.404817449938437,44.54153058858988,41.544124999999994,38.54671941141011,-1,60.526704825308784,4.0,60.0,0.0,0.0,0.0
2018-02-26,44.7425,42.537617,152648800,44.8475,44.052502,41.854642857142856,0.4655354590698173,44.899276528978135,41.63737505,38.37547357102187,1,64.53124236725168,100.0,56.00000000000001,0.0,0.0,0.0
2018-02-27,44.5975,42.399754,155712400,45.119999,44.540001,42.12892857142857,0.47128061057475,45.27482987368423,41.76774995,38.26067002631577,0,63.3739503206488,96.0,52.0,0.0,0.0,0.0
2018-02-28,44.529999,42.335587,151128400,45.154999,44.512501,42.460714357142855,0.44614033087178623,45.61492539830209,41.9071249,38.19932440169791,0,62.80924303679716,92.0,48.0,0.0,0.0,0.0
2018-03-01,43.75,41.594009,195208000,44.945,43.165001,42.81517878571429,0.35647275434859693,45.79525946459984,42.00175,38.208240535400165,0,56.53971631131421,88.0,44.0,0.0,0.0,0.0
2018-03-02,44.052502,41.881618,153816000,44.075001,43.112499,43.16875028571428,0.2993314521960562,46.00414589181127,42.1071251,38.210104308188725,0,58.279055253919445,84.0,40.0,0.0,0.0,0.0
2018-03-05,44.205002,42.0266,113605600,44.435001,43.630001,43.42071457142857,0.25531741602470037,46.19889582128286,42.3111252,38.42335457871714,0,59.166286479226336,80.0,36.0,0.0,0.0,0.0
2018-03-06,44.1675,41.990948,95154000,44.5625,44.032501,43.64089321428572,0.20913118056157998,46.23978656283999,42.56337515,38.88696373716001,1,58.83493627668812,76.0,32.0,0.0,0.0,0.0
2018-03-07,43.7575,41.601151,126814000,43.962502,43.567501,43.777679,0.13975600704684643,46.327092169421995,42.71337515,39.099658130578,-1,55.19552679930538,72.0,28.000000000000004,0.0,0.0,0.0
2018-03-08,44.235001,42.055122,95096400,44.279999,43.767502,43.84821471428571,0.11580292588447882,46.35620025106806,42.9308753,39.50555034893193,1,58.42135392591961,68.0,24.0,0.0,0.0,0.0
2018-03-09,44.994999,42.777668,128740800,45.0,44.3475,43.98303621428572,0.13933955261442033,46.202014875170626,43.24125035,40.28048582482938,0,62.98882152610678,100.0,20.0,0.0,0.0,0.0
2018-03-12,45.43,43.191227,128828400,45.5975,45.052502,44.15928607142856,0.17034984704347145,45.986211289255664,43.5576253,41.12903931074433,0,65.33600093028511,100.0,16.0,0.0,0.0,0.0
2018-03-13,44.9925,42.775291,126774000,45.875,44.810001,44.3182145,0.14834964346303803,45.88633257441823,43.7733752,41.66041782558176,0,61.13660181075028,96.0,12.0,0.0,0.0,0.0
2018-03-14,44.610001,42.411633,117473600,45.130001,44.452499,44.424286,0.09744869022170155,45.691706728179604,43.9496253,42.2075438718204,0,57.647966846026826,92.0,8.0,0.0,0.0,0.0
2018-03-15,44.662498,42.461555,90975200,45.060001,44.517502,44.480535857142854,0.058639942285399704,45.563365894940254,44.090625249999995,42.617884605059736,0,58.00218417477854,88.0,4.0,0.0,0.0,0.0
2018-03-16,44.505001,42.311825,157618800,44.779999,44.404999,44.46357164285713,0.015909794278744283,45.58364768890589,44.15350025,42.72335281109411,1,56.476085517930635,84.0,4.0,0.0,0.0,0.0
2018-03-19,43.825001,41.665321,133787200,44.3675,43.415001,44.40839314285714,-0.06041940879223129,45.54692164286177,44.1893754,42.83182915713824,-1,50.32005606830125,80.0,4.0,0.0,0.0,0.0
2018-03-20,43.810001,41.651066,78597600,44.200001,43.735001,44.356964714285716,-0.11123009120968541,45.482146517263665,44.23175035,42.98135418273633,0,50.19009264909004,76.0,4.0,0.0,0.0,0.0
2018-03-21,42.817501,40.70747,148219600,43.772499,42.814999,44.290357642857145,-0.20551092982877994,45.473072795278156,44.2342503,42.99542780472184,0,42.388974398829305,72.0,4.0,0.0,0.0,0.0
2018-03-22,42.212502,40.13229,165963200,43.169998,42.150002,44.158929071428574,-0.29689785331940216,45.636990216235084,44.1886254,42.740260583764915,0,38.46428450747414,68.0,100.0,0.0,0.0,0.0
2018-03-23,41.235001,39.202957,164115200,42.48,41.235001,43.94678614285714,-0.4047757904762662,45.99393593999835,44.05662545,42.119314960001645,0,33.127408236087064,64.0,100.0,0.0,0.0,0.0
2018-03-26,43.192501,41.063999,150164800,43.275002,41.610001,43.877143357142856,-0.329107362762785,45.924480068968755,43.979125499999995,42.033770931031235,0,48.52888311983039,60.0,96.0,0.0,0.0,0.0
2018-03-27,42.084999,40.011066,163690400,43.787498,41.73,43.757679,-0.3372134584346052,45.942122824056156,43.85350045,41.76487807594384,0,42.55698438995611,56.00000000000001,92.0,0.0,0.0,0.0
2018-03-28,41.619999,39.568993,166674000,42.505001,41.297501,43.570893142857145,-0.3556313131310852,45.984804813402334,43.70800045,41.431196086597666,0,40.3138292684836,52.0,88.0,0.0,0.0,0.0
2018-03-29,41.945,39.877968,153594000,42.9375,41.724998,43.35303607142857,-0.32832031030195086,46.020361359845346,43.61775045,41.21513954015466,0,42.59145030147854,48.0,84.0,0.0,0.0,0.0
2018-04-02,41.669998,39.61652,150347200,42.235001,41.1175,43.0844645,-0.31132151473258024,46.035694833251185,43.498625249999996,40.96155566674881,0,41.16018257424926,44.0,80.0,0.0,0.0,0.0
2018-04-03,42.0975,40.022953,121112000,42.1875,41.220001,42.87767878571429,-0.25613558703738926,45.97881453599152,43.39325015,40.80768576400848,0,44.29409370053793,40.0,76.0,0.0,0.0,0.0
2018-04-04,42.9025,40.78828,138422000,43.002499,41.192501,42.75571442857142,-0.15523281698402613,45.898543612744525,43.33000015,40.76145668725547,0,49.72429514249522,36.0,72.0,0.0,0.0,0.0
2018-04-05,43.200001,41.071125,107732800,43.557499,43.02,42.651250357142864,-0.06299869934261515,45.86359669117607,43.3021252,40.74065370882393,0,51.60196676488322,32.0,68.0,0.0,0.0,0.0
2018-04-06,42.095001,40.020569,140021200,43.119999,42.049999,42.4791075,-0.07039374049254607,45.77053167574469,43.1951252,40.61971872425531,0,44.89510980146246,28.000000000000004,64.0,0.0,0.0,0.0
2018-04-09,42.512501,40.417496,116070800,43.272499,42.462502,42.3853575,-0.04252391322236054,45.523830618755746,43.071000299999994,40.61816998124424,0,47.662949407153796,24.0,60.0,0.0,0.0,0.0
2018-04-10,43.3125,41.178082,113634400,43.5,42.8825,42.34982171428571,0.0304953811738361,45.171984383450365,42.9651253,40.75826621654963,0,52.578208163940545,20.0,56.00000000000001,0.0,0.0,0.0
2018-04-11,43.110001,40.985554,89726400,43.48,42.924999,42.370714571428564,0.06393910931901728,44.875230164219765,42.871000349999996,40.866770535780226,0,51.26575851672411,16.0,52.0,0.0,0.0,0.0
2018-04-12,43.535,41.389603,91557200,43.75,43.259998,42.46517871428572,0.11072418999824685,44.68506595782261,42.8172503,40.94943464217739,0,53.86846096933216,12.0,48.0,0.0,0.0,0.0
2018-04-13,43.682499,41.529846,100497200,43.959999,43.462502,42.64,0.14545705620737062,44.48518791406765,42.76825035,41.05131278593235,0,54.771259116636635,8.0,44.0,0.0,0.0,0.0
2018-04-16,43.955002,41.788921,86313600,44.047501,43.7075,42.694464357142856,0.17846101083063168,44.36040003544805,42.7407504,41.121100764551954,0,56.46631883339804,4.0,40.0,0.0,0.0,0.0
2018-04-17,44.560001,42.364105,106421600,44.735001,44.102501,42.871250214285716,0.229463564534746,44.522400789136015,42.7775004,41.03260001086399,0,60.04641212018102,4.0,36.0,0.0,0.0,0.0
2018-04-18,44.459999,42.269028,83018000,44.705002,44.220001,43.07410735714286,0.24355914262064216,44.65211897261784,42.8100003,40.967881627382155,0,59.18008236974994,8.0,32.0,0.0,0.0,0.0
2018-04-19,43.200001,41.071125,139235200,43.8475,43.165001,43.163750285714286,0.15919987459005425,44.679083947810085,42.8291253,40.97916665218992,0,49.49126865332911,4.0,28.000000000000004,0.0,0.0,0.0
2018-04-20,41.43,39.388348,261964400,42.805,41.357498,43.14660757142857,-0.015356780088783141,44.72175830261189,42.790000199999994,40.8582420973881,0,39.66677325339726,88.0,24.0,0.0,0.0,0.0
2018-04-23,41.310001,39.274265,146062000,41.73,41.022499,43.09035764285714,-0.13196258688288054,44.71367419354941,42.7937502,40.87382620645059,0,39.100079910916754,84.0,20.0,0.0,0.0,0.0
2018-04-24,40.735001,38.727604,134768000,41.5825,40.305,42.93553628571429,-0.23486958726910734,44.77838659785925,42.6708752,40.56336380214074,0,36.415464999893686,80.0,100.0,0.0,0.0,0.0
2018-04-25,40.912498,38.896347,113528400,41.355,40.602501,42.77214321428572,-0.27523797031443387,44.84330026089113,42.61225015,40.381200039108876,0,37.8343994799196,76.0,96.0,0.0,0.0,0.0
2018-04-26,41.055,39.031822,111852000,41.432499,40.842499,42.697857428571425,-0.2758981583760587,44.87801098803196,42.5840002,40.28998941196804,0,39.01112744196,72.0,92.0,0.0,0.0,0.0
2018-04-27,40.580002,38.580235,142623200,41.0825,40.157501,42.55982178571429,-0.2904139906443731,44.958165253730755,42.5157503,40.073335346269246,0,36.52902594367186,68.0,100.0,0.0,0.0,0.0
2018-04-30,41.314999,39.279018,169709600,41.814999,40.459999,42.41714314285714,-0.23497236199879007,44.96972685380394,42.49800035,40.026273846196055,0,42.61345184044445,64.0,96.0,0.0,0.0,0.0
2018-05-01,42.275002,40.191715,214277600,42.299999,41.317501,42.357500357142854,-0.12369418713218255,44.97405651079739,42.506875449999995,40.0396943892026,0,49.43200020806559,60.0,92.0,0.0,0.0,0.0
2018-05-02,44.142502,41.967171,266157600,44.4375,43.450001,42.400893357142856,0.07494412990190935,45.13312152542002,42.56887555,40.00462957457998,0,59.51051949808794,56.00000000000001,88.0,0.0,0.0,0.0
2018-05-03,44.2225,42.043236,136272800,44.375,43.610001,42.43946485714286,0.20368012824511172,45.27181747671762,42.620000499999996,39.96818352328237,-1,59.87940494662624,52.0,84.0,0.0,0.0,0.0
2018-05-04,45.9575,43.692738,224805200,46.0625,44.5425,42.582500428571436,0.387008286747551,45.82237784557234,42.81312545,39.80387305442766,1,66.91880358951104,100.0,80.0,0.0,0.0,0.0
2018-05-07,46.290001,44.008839,169805600,46.9175,46.1875,42.70607185714285,0.5045571087519471,46.365415771337524,43.002000450000004,39.638585128662484,0,68.07486035607708,100.0,76.0,0.0,0.0,0.0
2018-05-08,46.512501,44.22039,113611200,46.555,45.9175,42.85267914285714,0.5665446189573409,46.85734938583041,43.1620005,39.466651614169585,0,68.8591036331228,100.0,72.0,0.0,0.0,0.0
2018-05-09,46.84,44.531754,92844800,46.849998,46.305,43.112679071428566,0.5958674087105265,47.37608902598541,43.34850045,39.3209118740146,0,70.02624586974667,100.0,68.0,0.0,0.0,0.0
2018-05-10,47.509998,45.168732,111957200,47.592499,46.912498,43.54696464285714,0.6236788190964386,47.96540829214165,43.54725035,39.129092407858344,0,72.31250062395347,100.0,64.0,0.0,0.0,0.0
2018-05-11,47.147499,44.996933,104848800,47.514999,46.862499,43.96392878571429,0.5817719694618958,48.409717446766734,43.72050035,39.03128325323327,0,69.23548155154937,96.0,60.0,0.0,0.0,0.0
2018-05-14,47.037498,44.891956,83115200,47.3825,46.965,44.41410714285714,0.5131517478991714,48.78209248478277,43.87462515,38.96715781521723,0,68.28592138996245,92.0,56.00000000000001,0.0,0.0,0.0
2018-05-15,46.610001,44.483963,94780800,46.767502,46.275002,44.82107164285714,0.4099538581148854,49.02130187558763,43.97712515,38.932948424412366,0,64.57905788226705,88.0,52.0,0.0,0.0,0.0
2018-05-16,47.044998,44.899113,76732400,47.115002,46.5,45.248928642857145,0.3446011440479734,49.32294791885442,44.1063751,38.889802281145585,0,66.56779904840201,84.0,48.0,0.0,0.0,0.0
2018-05-17,46.747501,44.615177,69176000,47.227501,46.59,45.68946428571428,0.2588634786460623,49.60517761656083,44.2837501,38.96232258343917,0,63.92438188926488,80.0,44.0,0.0,0.0,0.0
2018-05-18,46.577499,44.452934,73190800,46.952499,46.532501,46.065357142857145,0.17238986158254688,49.782890232747235,44.541125050000005,39.299359867252775,0,62.39949131625683,76.0,40.0,0.0,0.0,0.0
2018-05-21,46.907501,44.767887,73603200,47.317501,46.727501,46.39624992857143,0.12150422998669386,49.93907553504428,44.821000049999995,39.70292456495571,0,64.18547921271013,72.0,36.0,0.0,0.0,0.0
2018-05-22,46.790001,44.655754,60962800,47.220001,46.695,46.585357,0.06675650220923557,49.947066514997026,45.12375005,40.30043358500297,0,63.03735532361187,68.0,32.0,0.0,0.0,0.0
2018-05-23,47.09,44.942062,80233600,47.125,46.439999,46.79017842857143,0.03894971297705019,49.91693841061869,45.43262514999999,40.948311889381294,0,64.77008260806905,64.0,28.000000000000004,0.0,0.0,0.0
2018-05-24,47.037498,44.891956,92936000,47.209999,46.552502,46.867321142857136,0.006902095344440529,49.785583492349566,45.73175005,41.67791660765044,0,64.20284868095831,60.0,24.0,0.0,0.0,0.0
2018-05-25,47.145,44.994549,69844000,47.412498,46.912498,46.928392499999994,-0.015928252088550865,49.39075468144017,46.05999995,42.729245218559825,0,64.88104390288046,56.00000000000001,20.0,0.0,0.0,0.0
2018-05-29,46.974998,44.832294,90056400,47.1875,46.717499,46.961428,-0.04945794186240937,48.880323032242295,46.3429999,43.80567676775771,1,62.853103648848126,52.0,16.0,0.0,0.0,0.0
2018-05-30,46.875,44.736866,74762000,47.0,46.695,46.963928,-0.08335587399996791,48.297323522452096,46.572999800000005,44.848676077547914,-1,61.632790956369824,48.0,12.0,0.0,0.0,0.0
2018-05-31,46.717499,44.586552,109931200,47.057499,46.535,46.90732092857143,-0.11918734992523061,48.01692959849,46.70174965,45.38656970150999,-1,59.66779756914079,44.0,8.0,0.0,0.0,0.0
2018-06-01,47.560001,45.390617,93770000,47.564999,46.9375,46.93678535714286,-0.09026288111069536,47.600944628863466,46.868624700000005,46.136304771136544,1,65.92594009213143,100.0,4.0,0.0,0.0,0.0
2018-06-04,47.9575,45.769993,105064800,48.355,47.837502,47.002499785714285,-0.05046023360255192,47.72187944987592,46.9686247,46.21536995012408,0,68.41600334667235,100.0,4.0,0.0,0.0,0.0
2018-06-05,48.327499,46.123108,86264000,48.485001,48.09,47.12517821428571,-0.007565851663283052,47.966647235498975,47.0704996,46.17435196450102,0,70.57176112961159,100.0,4.0,0.0,0.0,0.0
2018-06-06,48.494999,46.282967,83734400,48.52,47.98,47.22874971428571,0.022112006140648344,48.221929029121725,47.1696245,46.11731997087827,0,71.51948044033863,100.0,4.0,0.0,0.0,0.0
2018-06-07,48.365002,46.158901,85388800,48.549999,48.084999,47.344285500000005,0.022914279049197295,48.40697042822061,47.2458746,46.08477877177939,0,69.6448836188132,96.0,4.0,0.0,0.0,0.0
2018-06-08,47.924999,45.738976,106627200,48.0,47.442501,47.440535499999996,-0.014260246679685173,48.460237242117245,47.26662465,46.07301205788275,0,63.571215825054296,92.0,4.0,0.0,0.0,0.0
2018-06-11,47.807499,45.626835,73234000,47.9925,47.552502,47.50482107142857,-0.05267525397404893,48.51454269186985,47.29962465,46.08470660813015,0,62.01585392093435,88.0,4.0,0.0,0.0,0.0
2018-06-12,48.07,45.877357,67644400,48.1525,47.787498,47.59624957142857,-0.065483159294079,48.60437336900586,47.35124975,46.09812613099414,0,64.12745055809822,84.0,4.0,0.0,0.0,0.0
2018-06-13,47.674999,45.50037,86553600,48.220001,47.610001,47.638035214285715,-0.10338060985718889,48.61695557522373,47.40449965,46.19204372477627,0,58.82784608519988,80.0,32.0,0.0,0.0,0.0
2018-06-14,47.700001,45.524246,86440400,47.892502,47.555,47.68535685714286,-0.12797781875428216,48.64446767743964,47.437249800000004,46.230031922560364,1,59.058480799539645,76.0,28.000000000000004,0.0,0.0,0.0
2018-06-15,47.209999,45.056591,246876800,47.540001,47.064999,47.68999964285715,-0.17552393230884644,48.63102147140873,47.4603747,46.289727928591276,-1,52.8142365802996,72.0,24.0,0.0,0.0,0.0
2018-06-18,47.185001,45.03273,73939600,47.305,46.799999,47.70499985714286,-0.20488600537733914,48.597996615849965,47.490749799999996,46.38350298415003,0,52.50921872691324,68.0,20.0,0.0,0.0,0.0
2018-06-19,46.422501,44.305016,134314000,46.5825,45.862499,47.6726785,-0.2679101438142194,48.64286646410175,47.4664998,46.29013313589825,0,44.136096320299735,64.0,100.0,0.0,0.0,0.0
2018-06-20,46.625,44.498268,82514800,46.799999,46.432499,47.666071428571435,-0.28653458002532917,48.65560539161597,47.45824975,46.26089410838403,0,46.57268891103551,60.0,96.0,0.0,0.0,0.0
2018-06-21,46.365002,44.250141,102847600,47.087502,46.235001,47.58071435714286,-0.30521622711970375,48.70274996786474,47.421999850000006,46.14124973213527,0,43.92368721138335,56.00000000000001,100.0,0.0,0.0,0.0
2018-06-22,46.23,44.121284,108801600,46.537498,46.174999,47.4573215,-0.31428180784965015,48.75581734124651,47.38162495,46.00743255875349,0,42.56972468674271,52.0,100.0,0.0,0.0,0.0
2018-06-25,45.5425,43.465141,126652400,46.23,45.182499,47.258393000000005,-0.35138781156568133,48.89146929203456,47.30149995000001,45.71153060796546,0,36.41382737933376,48.0,100.0,0.0,0.0,0.0
2018-06-26,46.107498,44.004372,98276800,46.6325,45.634998,47.08785721428571,-0.32339147094926524,48.92674245343204,47.25812495,45.589507446567964,0,43.62838775483565,44.0,96.0,0.0,0.0,0.0
2018-06-27,46.040001,43.939957,101141200,46.82,46.0075,46.92178571428571,-0.2956851352828358,48.9612877157282,47.216375,45.4714622842718,0,43.00069814834404,40.0,92.0,0.0,0.0,0.0
2018-06-28,46.375,44.25967,69460800,46.552502,45.950001,46.811071500000004,-0.24325270034868646,48.96994320673545,47.19925005,45.428556893264556,0,47.070883104299696,36.0,88.0,0.0,0.0,0.0
2018-06-29,46.2775,44.166622,90950800,46.797501,45.727501,46.70178585714286,-0.20511767397183778,48.941447935831114,47.135125,45.32880206416889,0,46.04042643513915,32.0,84.0,0.0,0.0,0.0
